"fips","SCC","Pollutant","Emissions","type","year"
"06037","20200901","PM25-PRI",0.00905915,"POINT",2008
"06037","20200102","PM25-PRI",0.0027079,"POINT",2008
"06037","20200102","PM25-PRI",0.00479515,"POINT",2008
"06037","40202499","PM25-PRI",0.000612804,"POINT",2008
"06037","40202599","PM25-PRI",6.21122e-05,"POINT",2008
"06037","40202499","PM25-PRI",4.39409e-06,"POINT",2008
"06037","10300603","PM25-PRI",0.43,"POINT",2008
"06037","39990003","PM25-PRI",0.0093,"POINT",2008
"06037","10300603","PM25-PRI",0.00817,"POINT",2008
"06037","30905148","PM25-PRI",0.000187733,"POINT",2008
"06037","30905144","PM25-PRI",0.00638292,"POINT",2008
"06037","30905200","PM25-PRI",6.52984e-06,"POINT",2008
"06037","38500101","PM25-PRI",0.415077,"POINT",2008
"06037","20200102","PM25-PRI",0.000961374,"POINT",2008
"06037","20200102","PM25-PRI",0.00149813,"POINT",2008
"06037","20200102","PM25-PRI",0.000276824,"POINT",2008
"06037","20200102","PM25-PRI",0.00459306,"POINT",2008
"06037","20200102","PM25-PRI",0.000151097,"POINT",2008
"06037","20200102","PM25-PRI",0.000449536,"POINT",2008
"06037","40299998","PM25-PRI",1.29845e-07,"POINT",2008
"06037","40299998","PM25-PRI",2.60267e-07,"POINT",2008
"06037","49099998","PM25-PRI",0.000552982,"POINT",2008
"06037","40202499","PM25-PRI",0.260151,"POINT",2008
"06037","40202499","PM25-PRI",1.6901e-05,"POINT",2008
"06037","20200102","PM25-PRI",0.00444608,"POINT",2008
"06037","40202499","PM25-PRI",6.82493e-05,"POINT",2008
"06037","10200602","PM25-PRI",0.0925477,"POINT",2008
"06037","20200102","PM25-PRI",0.000432686,"POINT",2008
"06037","30900201","PM25-PRI",2.4885e-05,"POINT",2008
"06037","40202599","PM25-PRI",4.93738e-06,"POINT",2008
"06037","40202499","PM25-PRI",0.000333891,"POINT",2008
"06037","10200602","PM25-PRI",0.0379448,"POINT",2008
"06037","20200102","PM25-PRI",0.000371275,"POINT",2008
"06037","40202499","PM25-PRI",2.20644e-05,"POINT",2008
"06037","10200602","PM25-PRI",0.0853947,"POINT",2008
"06037","20200102","PM25-PRI",0.001006,"POINT",2008
"06037","10200602","PM25-PRI",0.962132,"POINT",2008
"06037","20200102","PM25-PRI",0.000464803,"POINT",2008
"06037","40202499","PM25-PRI",2.31237e-05,"POINT",2008
"06037","40202499","PM25-PRI",0.000659612,"POINT",2008
"06037","40202599","PM25-PRI",0.000982387,"POINT",2008
"06037","40202499","PM25-PRI",9.86149e-05,"POINT",2008
"06037","20200102","PM25-PRI",0.00409701,"POINT",2008
"06037","40202599","PM25-PRI",6.45581e-05,"POINT",2008
"06037","40202499","PM25-PRI",0.000123282,"POINT",2008
"06037","40299998","PM25-PRI",9.39623e-05,"POINT",2008
"06037","40202499","PM25-PRI",0.00188187,"POINT",2008
"06037","40202499","PM25-PRI",3.97426e-07,"POINT",2008
"06037","40202499","PM25-PRI",1.35125e-05,"POINT",2008
"06037","10200602","PM25-PRI",0.17596,"POINT",2008
"06037","40202499","PM25-PRI",0.000887216,"POINT",2008
"06037","40299998","PM25-PRI",4.64435e-05,"POINT",2008
"06037","20200102","PM25-PRI",2.25045e-05,"POINT",2008
"06037","20200102","PM25-PRI",0.00530957,"POINT",2008
"06037","10200602","PM25-PRI",0.0294831,"POINT",2008
"06037","40202499","PM25-PRI",0.00043814,"POINT",2008
"06037","40202499","PM25-PRI",2.34443e-07,"POINT",2008
"06037","20200102","PM25-PRI",0.00184359,"POINT",2008
"06037","40202499","PM25-PRI",0.00209235,"POINT",2008
"06037","40202599","PM25-PRI",5.68036e-06,"POINT",2008
"06037","40202499","PM25-PRI",0.000216706,"POINT",2008
"06037","40202499","PM25-PRI",8.83746e-06,"POINT",2008
"06037","20200102","PM25-PRI",0.00380305,"POINT",2008
"06037","20200102","PM25-PRI",0.00437259,"POINT",2008
"06037","39000699","PM25-PRI",0.0021375,"POINT",2008
"06037","20400402","PM25-PRI",0.06769,"POINT",2008
"06037","20201001","PM25-PRI",0.00020832,"POINT",2008
"06037","20200102","PM25-PRI",0.00685144,"POINT",2008
"06037","20100102","PM25-PRI",0.000178121,"POINT",2008
"06037","20100102","PM25-PRI",0.0015063,"POINT",2008
"06037","20100102","PM25-PRI",0.0015063,"POINT",2008
"06037","10200602","PM25-PRI",0.03,"POINT",2008
"06037","20201001","PM25-PRI",0.00275528,"POINT",2008
"06037","39000699","PM25-PRI",0.16,"POINT",2008
"06037","10200603","PM25-PRI",0.22,"POINT",2008
"06037","40201001","PM25-PRI",0.01,"POINT",2008
"06037","10200603","PM25-PRI",0.004294,"POINT",2008
"06037","20200107","PM25-PRI",2.96386,"POINT",2008
"06037","30502502","PM25-PRI",5.325,"POINT",2008
"06037","30502502","PM25-PRI",2.2875,"POINT",2008
"06037","30502011","PM25-PRI",0.103125,"POINT",2008
"06037","30500204","PM25-PRI",0.824175,"POINT",2008
"06037","30500201","PM25-PRI",0.927405,"POINT",2008
"06037","30500214","PM25-PRI",0.032005,"POINT",2008
"06037","30500215","PM25-PRI",0.150255,"POINT",2008
"06037","20200107","PM25-PRI",0.0018373,"POINT",2008
"06037","30502011","PM25-PRI",0.0156,"POINT",2008
"06037","20100102","PM25-PRI",0.000453523,"POINT",2008
"06037","40202406","PM25-PRI",0.00012469,"POINT",2008
"06037","50200601","PM25-PRI",0.27156,"POINT",2008
"06037","20200102","PM25-PRI",1.83768e-05,"POINT",2008
"06037","20200102","PM25-PRI",2.87547e-05,"POINT",2008
"06037","20200102","PM25-PRI",0.00480609,"POINT",2008
"06037","10300701","PM25-PRI",0.0799,"POINT",2008
"06037","20100107","PM25-PRI",0.002116,"POINT",2008
"06037","40201609","PM25-PRI",0.00544548,"POINT",2008
"06037","20200102","PM25-PRI",0.00047441,"POINT",2008
"06037","40201609","PM25-PRI",0.0172975,"POINT",2008
"06037","10100602","PM25-PRI",0.0709802,"POINT",2008
"06037","10100602","PM25-PRI",0.0709802,"POINT",2008
"06037","20200102","PM25-PRI",0.000664136,"POINT",2008
"06037","20100201","PM25-PRI",12.1322,"POINT",2008
"06037","20100201","PM25-PRI",12.4298,"POINT",2008
"06037","20100201","PM25-PRI",0.00992,"POINT",2008
"06037","38500101","PM25-PRI",0.357,"POINT",2008
"06037","20100201","PM25-PRI",0.00992,"POINT",2008
"06037","20100102","PM25-PRI",0.00199081,"POINT",2008
"06037","20100102","PM25-PRI",0.00145993,"POINT",2008
"06037","30900201","PM25-PRI",0.0711,"POINT",2008
"06037","10200601","PM25-PRI",3.11,"POINT",2008
"06037","20200102","PM25-PRI",0.00064789,"POINT",2008
"06037","20200102","PM25-PRI",0.00502115,"POINT",2008
"06037","30290003","PM25-PRI",0.00163912,"POINT",2008
"06037","50190006","PM25-PRI",0.04,"POINT",2008
"06037","10300701","PM25-PRI",0.68,"POINT",2008
"06037","10200603","PM25-PRI",0.02109,"POINT",2008
"06037","40299998","PM25-PRI",9.153e-06,"POINT",2008
"06037","40299998","PM25-PRI",1.06212e-05,"POINT",2008
"06037","40299998","PM25-PRI",1.34747e-05,"POINT",2008
"06037","40299998","PM25-PRI",9.89464e-06,"POINT",2008
"06037","40299998","PM25-PRI",8.98313e-06,"POINT",2008
"06037","40299998","PM25-PRI",8.93908e-06,"POINT",2008
"06037","40299998","PM25-PRI",1.59317e-05,"POINT",2008
"06037","40299998","PM25-PRI",9.8561e-06,"POINT",2008
"06037","40299998","PM25-PRI",9.153e-06,"POINT",2008
"06037","40200710","PM25-PRI",0.000396826,"POINT",2008
"06037","40200710","PM25-PRI",0.000396826,"POINT",2008
"06037","40200710","PM25-PRI",3.61638e-05,"POINT",2008
"06037","40200710","PM25-PRI",3.59864e-05,"POINT",2008
"06037","40299998","PM25-PRI",3.0525e-05,"POINT",2008
"06037","40299998","PM25-PRI",3.0525e-05,"POINT",2008
"06037","40299998","PM25-PRI",3.0525e-05,"POINT",2008
"06037","40299998","PM25-PRI",3.0525e-05,"POINT",2008
"06037","20400101","PM25-PRI",0.286527,"POINT",2008
"06037","38500101","PM25-PRI",0.828482,"POINT",2008
"06037","30904500","PM25-PRI",1.11092e-05,"POINT",2008
"06037","20201001","PM25-PRI",0.0153884,"POINT",2008
"06037","20200102","PM25-PRI",0.0197606,"POINT",2008
"06037","20200102","PM25-PRI",0.000878647,"POINT",2008
"06037","20200902","PM25-PRI",0.00146585,"POINT",2008
"06037","20201001","PM25-PRI",0.0153884,"POINT",2008
"06037","20200102","PM25-PRI",0.0028544,"POINT",2008
"06037","40299998","PM25-PRI",8.08566e-05,"POINT",2008
"06037","20200102","PM25-PRI",0.0279391,"POINT",2008
"06037","20200102","PM25-PRI",0.00260161,"POINT",2008
"06037","20200102","PM25-PRI",2.90907e-05,"POINT",2008
"06037","20200102","PM25-PRI",2.49349e-05,"POINT",2008
"06037","20200901","PM25-PRI",0.000402493,"POINT",2008
"06037","30900201","PM25-PRI",0.00152608,"POINT",2008
"06037","20201012","PM25-PRI",0.000245025,"POINT",2008
"06037","30700401","PM25-PRI",0.0015375,"POINT",2008
"06037","10200602","PM25-PRI",0.79,"POINT",2008
"06037","40201001","PM25-PRI",0.00163875,"POINT",2008
"06037","10200602","PM25-PRI",0.54,"POINT",2008
"06037","10200602","PM25-PRI",0.0451858,"POINT",2008
"06037","10200602","PM25-PRI",0.0517408,"POINT",2008
"06037","20200102","PM25-PRI",0.000788518,"POINT",2008
"06037","30201311","PM25-PRI",0.36,"POINT",2008
"06037","10200603","PM25-PRI",0.01,"POINT",2008
"06037","10200603","PM25-PRI",0.02,"POINT",2008
"06037","30688801","PM25-PRI",6.72e-05,"POINT",2008
"06037","10100601","PM25-PRI",20.88,"POINT",2008
"06037","10100601","PM25-PRI",0.84,"POINT",2008
"06037","20300101","PM25-PRI",0.000170071,"POINT",2008
"06037","10100601","PM25-PRI",0.5,"POINT",2008
"06037","20300301","PM25-PRI",5.1584e-05,"POINT",2008
"06037","20300101","PM25-PRI",0.00144965,"POINT",2008
"06037","20300301","PM25-PRI",0.00227292,"POINT",2008
"06037","20100201","PM25-PRI",0.20832,"POINT",2008
"06037","20100201","PM25-PRI",0.12896,"POINT",2008
"06037","20100201","PM25-PRI",0.1488,"POINT",2008
"06037","20100201","PM25-PRI",0.248,"POINT",2008
"06037","20300101","PM25-PRI",0.11604,"POINT",2008
"06037","10300501","PM25-PRI",0.00226278,"POINT",2008
"06037","10300603","PM25-PRI",0.22,"POINT",2008
"06037","38500101","PM25-PRI",2.2554,"POINT",2008
"06037","39999999","PM25-PRI",0.4,"POINT",2008
"06037","40201001","PM25-PRI",0.17,"POINT",2008
"06037","10200603","PM25-PRI",0.03,"POINT",2008
"06037","39000699","PM25-PRI",0.00874125,"POINT",2008
"06037","10200603","PM25-PRI",0.02,"POINT",2008
"06037","30390013","PM25-PRI",0.03,"POINT",2008
"06037","30490033","PM25-PRI",0.00177033,"POINT",2008
"06037","10200603","PM25-PRI",0.01,"POINT",2008
"06037","40290013","PM25-PRI",0.09,"POINT",2008
"06037","10300603","PM25-PRI",0.12,"POINT",2008
"06037","50300901","PM25-PRI",4.401e-09,"POINT",2008
"06037","40290013","PM25-PRI",0.04,"POINT",2008
"06037","30490033","PM25-PRI",0.03,"POINT",2008
"06037","30890003","PM25-PRI",0.00258075,"POINT",2008
"06037","30700401","PM25-PRI",0.0015375,"POINT",2008
"06037","30700128","PM25-PRI",0.00172912,"POINT",2008
"06037","10300602","PM25-PRI",0.16,"POINT",2008
"06037","10200603","PM25-PRI",0.0040014,"POINT",2008
"06037","10300602","PM25-PRI",0.07,"POINT",2008
"06037","50300601","PM25-PRI",0.85,"POINT",2008
"06037","10200603","PM25-PRI",0.01,"POINT",2008
"06037","10100602","PM25-PRI",0.027664,"POINT",2008
"06037","10100602","PM25-PRI",0.03534,"POINT",2008
"06037","10100602","PM25-PRI",0.03534,"POINT",2008
"06037","10100602","PM25-PRI",0.03382,"POINT",2008
"06037","10100602","PM25-PRI",0.03382,"POINT",2008
"06037","10100602","PM25-PRI",0.0171,"POINT",2008
"06037","10100602","PM25-PRI",0.0171,"POINT",2008
"06037","10200501","PM25-PRI",0.000967,"POINT",2008
"06037","10200602","PM25-PRI",0.22,"POINT",2008
"06037","10200602","PM25-PRI",0.18,"POINT",2008
"06037","30490033","PM25-PRI",0.07,"POINT",2008
"06037","10200603","PM25-PRI",0.01368,"POINT",2008
"06037","10200603","PM25-PRI",0.0075,"POINT",2008
"06037","10300603","PM25-PRI",1.35e-05,"POINT",2008
"06037","10300603","PM25-PRI",1.365e-05,"POINT",2008
"06037","10300603","PM25-PRI",4.368e-05,"POINT",2008
"06037","10300603","PM25-PRI",1.294e-06,"POINT",2008
"06037","10300603","PM25-PRI",0.0191,"POINT",2008
"06037","10200603","PM25-PRI",0.01368,"POINT",2008
"06037","20100101","PM25-PRI",0.000971835,"POINT",2008
"06037","20100102","PM25-PRI",0.0616172,"POINT",2008
"06037","20100102","PM25-PRI",0.00205391,"POINT",2008
"06037","20100102","PM25-PRI",0.0015063,"POINT",2008
"06037","20100102","PM25-PRI",0.000513477,"POINT",2008
"06037","20100102","PM25-PRI",0.00180742,"POINT",2008
"06037","20100102","PM25-PRI",0.000657173,"POINT",2008
"06037","20100102","PM25-PRI",0.00195121,"POINT",2008
"06037","20100102","PM25-PRI",0.000953365,"POINT",2008
"06037","20100102","PM25-PRI",0.000953365,"POINT",2008
"06037","20100102","PM25-PRI",0.000953365,"POINT",2008
"06037","20100102","PM25-PRI",0.00513477,"POINT",2008
"06037","20100102","PM25-PRI",0.0821563,"POINT",2008
"06037","20100102","PM25-PRI",0.00328625,"POINT",2008
"06037","20100102","PM25-PRI",0.013065,"POINT",2008
"06037","20100102","PM25-PRI",0.000167291,"POINT",2008
"06037","20100102","PM25-PRI",4.9346e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.00024291,"POINT",2008
"06037","20100102","PM25-PRI",0.00175346,"POINT",2008
"06037","20100102","PM25-PRI",2.901e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.000170772,"POINT",2008
"06037","20100102","PM25-PRI",6.83186e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.00668004,"POINT",2008
"06037","20100102","PM25-PRI",9.10914e-05,"POINT",2008
"06037","20100102","PM25-PRI",9.10914e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.000364366,"POINT",2008
"06037","20100102","PM25-PRI",0.00668004,"POINT",2008
"06037","20100102","PM25-PRI",4.9346e-05,"POINT",2008
"06037","20100102","PM25-PRI",4.9346e-05,"POINT",2008
"06037","20100102","PM25-PRI",4.9346e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.000379548,"POINT",2008
"06037","20100102","PM25-PRI",0.000379548,"POINT",2008
"06037","20100102","PM25-PRI",0.000379548,"POINT",2008
"06037","20100102","PM25-PRI",0.000379548,"POINT",2008
"06037","20100102","PM25-PRI",0.00143464,"POINT",2008
"06037","20100102","PM25-PRI",4.9346e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.000128128,"POINT",2008
"06037","20100102","PM25-PRI",0.000132769,"POINT",2008
"06037","20100102","PM25-PRI",0.000323945,"POINT",2008
"06037","20100102","PM25-PRI",0.0517174,"POINT",2008
"06037","20100102","PM25-PRI",0.00513477,"POINT",2008
"06037","20100102","PM25-PRI",0.0044364,"POINT",2008
"06037","20100102","PM25-PRI",0.000910914,"POINT",2008
"06037","20100102","PM25-PRI",0.00123234,"POINT",2008
"06037","20100102","PM25-PRI",0.000205391,"POINT",2008
"06037","20100102","PM25-PRI",0.000604182,"POINT",2008
"06037","20100102","PM25-PRI",0.00406672,"POINT",2008
"06037","20100102","PM25-PRI",0.00295757,"POINT",2008
"06037","20100102","PM25-PRI",0.00877011,"POINT",2008
"06037","20100102","PM25-PRI",0.0396814,"POINT",2008
"06037","20100102","PM25-PRI",0.000120875,"POINT",2008
"06037","20100102","PM25-PRI",0.00072525,"POINT",2008
"06037","20100102","PM25-PRI",6.83186e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.0205391,"POINT",2008
"06037","20100202","PM25-PRI",1.451e-08,"POINT",2008
"06037","20200102","PM25-PRI",0.000246682,"POINT",2008
"06037","20200102","PM25-PRI",0.00124154,"POINT",2008
"06037","20200102","PM25-PRI",0.000533977,"POINT",2008
"06037","20200102","PM25-PRI",0.138142,"POINT",2008
"06037","20200102","PM25-PRI",0.00841766,"POINT",2008
"06037","20200102","PM25-PRI",0.022593,"POINT",2008
"06037","20100107","PM25-PRI",0.00276,"POINT",2008
"06037","20100107","PM25-PRI",0.9292,"POINT",2008
"06037","20200253","PM25-PRI",0.0499595,"POINT",2008
"06037","20200253","PM25-PRI",0.00490162,"POINT",2008
"06037","20200254","PM25-PRI",4.48718e-07,"POINT",2008
"06037","20200254","PM25-PRI",1.36148e-05,"POINT",2008
"06037","20200254","PM25-PRI",0.000243487,"POINT",2008
"06037","20200254","PM25-PRI",1.53458e-06,"POINT",2008
"06037","20200254","PM25-PRI",3.26895e-06,"POINT",2008
"06037","20200254","PM25-PRI",0.000146458,"POINT",2008
"06037","20200254","PM25-PRI",0.000185832,"POINT",2008
"06037","20200102","PM25-PRI",2.2568e-05,"POINT",2008
"06037","20200102","PM25-PRI",2.2568e-05,"POINT",2008
"06037","20200107","PM25-PRI",0.00294,"POINT",2008
"06037","20201001","PM25-PRI",0.00013144,"POINT",2008
"06037","20201001","PM25-PRI",0.00014384,"POINT",2008
"06037","20201001","PM25-PRI",0.00030008,"POINT",2008
"06037","20201001","PM25-PRI",2.48e-05,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20201001","PM25-PRI",0.00061504,"POINT",2008
"06037","20300201","PM25-PRI",0.000400272,"POINT",2008
"06037","20201607","PM25-PRI",0.00080549,"POINT",2008
"06037","20201607","PM25-PRI",0.00408656,"POINT",2008
"06037","20201607","PM25-PRI",0.00300532,"POINT",2008
"06037","20201607","PM25-PRI",3.9294e-05,"POINT",2008
"06037","20201607","PM25-PRI",0.00542254,"POINT",2008
"06037","20201607","PM25-PRI",0.00713184,"POINT",2008
"06037","20201607","PM25-PRI",0.0144602,"POINT",2008
"06037","20201607","PM25-PRI",0.0282131,"POINT",2008
"06037","20201607","PM25-PRI",0.0224172,"POINT",2008
"06037","20201607","PM25-PRI",0.0152853,"POINT",2008
"06037","20201607","PM25-PRI",0.000925,"POINT",2008
"06037","20201607","PM25-PRI",0.00176823,"POINT",2008
"06037","20201607","PM25-PRI",0.000294705,"POINT",2008
"06037","20201607","PM25-PRI",0.00117882,"POINT",2008
"06037","20201607","PM25-PRI",0.00153245,"POINT",2008
"06037","20201607","PM25-PRI",0.00217838,"POINT",2008
"06037","20201607","PM25-PRI",0.000495522,"POINT",2008
"06037","20201607","PM25-PRI",2.5419e-05,"POINT",2008
"06037","20201607","PM25-PRI",0.00111555,"POINT",2008
"06037","20201607","PM25-PRI",0.00232406,"POINT",2008
"06037","20300101","PM25-PRI",0.000383319,"POINT",2008
"06037","20300101","PM25-PRI",0.000246682,"POINT",2008
"06037","20300101","PM25-PRI",0.000409911,"POINT",2008
"06037","20300101","PM25-PRI",0.00141946,"POINT",2008
"06037","20300101","PM25-PRI",0.0002315,"POINT",2008
"06037","20300101","PM25-PRI",0.000383319,"POINT",2008
"06037","20300101","PM25-PRI",0.000451589,"POINT",2008
"06037","20300101","PM25-PRI",0.000349184,"POINT",2008
"06037","20300101","PM25-PRI",0.000819823,"POINT",2008
"06037","20300101","PM25-PRI",0.000311181,"POINT",2008
"06037","20300101","PM25-PRI",0.000440275,"POINT",2008
"06037","20300101","PM25-PRI",0.0044,"POINT",2008
"06037","20300101","PM25-PRI",0.01255,"POINT",2008
"06037","20300101","PM25-PRI",0.000151819,"POINT",2008
"06037","20300101","PM25-PRI",0.0029155,"POINT",2008
"06037","20300101","PM25-PRI",0.00297817,"POINT",2008
"06037","20300101","PM25-PRI",0.00043515,"POINT",2008
"06037","20301001","PM25-PRI",0.0001488,"POINT",2008
"06037","26500320","PM25-PRI",0.06426,"POINT",2008
"06037","30500204","PM25-PRI",1.883,"POINT",2008
"06037","30500612","PM25-PRI",1.5097,"POINT",2008
"06037","30500618","PM25-PRI",0.3689,"POINT",2008
"06037","30501039","PM25-PRI",0.14,"POINT",2008
"06037","30502504","PM25-PRI",0.22,"POINT",2008
"06037","30502504","PM25-PRI",3.97432,"POINT",2008
"06037","30502504","PM25-PRI",85.6845,"POINT",2008
"06037","30501101","PM25-PRI",5.65112,"POINT",2008
"06037","30501101","PM25-PRI",1.4289,"POINT",2008
"06037","30501101","PM25-PRI",0.0081468,"POINT",2008
"06037","30501101","PM25-PRI",2.9574,"POINT",2008
"06037","30501101","PM25-PRI",0.417942,"POINT",2008
"06037","30501101","PM25-PRI",0.587853,"POINT",2008
"06037","30501106","PM25-PRI",0.075,"POINT",2008
"06037","30501106","PM25-PRI",0.314,"POINT",2008
"06037","30501108","PM25-PRI",0.0155,"POINT",2008
"06037","30501110","PM25-PRI",0.32798,"POINT",2008
"06037","30501112","PM25-PRI",0.0374418,"POINT",2008
"06037","30502001","PM25-PRI",15.7,"POINT",2008
"06037","30502513","PM25-PRI",28.1053,"POINT",2008
"06037","30502514","PM25-PRI",3.558,"POINT",2008
"06037","30502599","PM25-PRI",0.036867,"POINT",2008
"06037","30510309","PM25-PRI",14.3379,"POINT",2008
"06037","30599999","PM25-PRI",2.158,"POINT",2008
"06037","30502504","PM25-PRI",0.3,"POINT",2008
"06037","30502001","PM25-PRI",0.677,"POINT",2008
"06037","30502507","PM25-PRI",0.591,"POINT",2008
"06037","30502507","PM25-PRI",321.15,"POINT",2008
"06037","30900201","PM25-PRI",0.1014,"POINT",2008
"06037","50200601","PM25-PRI",0.31699,"POINT",2008
"06037","40500215","PM25-PRI",65.6289,"POINT",2008
"06037","40299998","PM25-PRI",0.251475,"POINT",2008
"06037","31100202","PM25-PRI",0.0670291,"POINT",2008
"06037","31502101","PM25-PRI",0.0376085,"POINT",2008
"06037","31502101","PM25-PRI",0.0376085,"POINT",2008
"06037","31502101","PM25-PRI",0.0155938,"POINT",2008
"06037","40200101","PM25-PRI",2.74216,"POINT",2008
"06037","40200101","PM25-PRI",0.00217375,"POINT",2008
"06037","40201609","PM25-PRI",0.00195952,"POINT",2008
"06037","40201609","PM25-PRI",1.03588,"POINT",2008
"06037","40201609","PM25-PRI",0.00294955,"POINT",2008
"06037","40201609","PM25-PRI",0.000974025,"POINT",2008
"06037","40201609","PM25-PRI",0.0071854,"POINT",2008
"06037","50100401","PM25-PRI",1.62116,"POINT",2008
"06037","20100102","PM25-PRI",9.42825e-05,"POINT",2008
"06037","30500214","PM25-PRI",0.0012,"POINT",2008
"06037","50100401","PM25-PRI",2.77983,"POINT",2008
"06037","30502504","PM25-PRI",0.097,"POINT",2008
"06037","10100602","PM25-PRI",0.002736,"POINT",2008
"06037","10100602","PM25-PRI",0.002736,"POINT",2008
"06037","20100102","PM25-PRI",4.59325e-05,"POINT",2008
"06037","20100102","PM25-PRI",0.00772266,"POINT",2008
"06037","30500206","PM25-PRI",0.044,"POINT",2008
"06037","30501049","PM25-PRI",2.253,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.00013847,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.0130448,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.0117112,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
"06037","2275050011","PM25-PRI",0.000783137,"POINT",2008
"06037","2275050012","PM25-PRI",0.00138622,"POINT",2008
