"fips","SCC","Pollutant","Emissions","type","year"
"06037","223006019X","PM25-PRI",0.03,"ON-ROAD",2002
"06037","223006021B","PM25-PRI",0.0022717878,"ON-ROAD",2002
"06037","223006021T","PM25-PRI",0.0008453163,"ON-ROAD",2002
"06037","223006021X","PM25-PRI",0.03,"ON-ROAD",2002
"06037","223006023B","PM25-PRI",0.42,"ON-ROAD",2002
"06037","223006023T","PM25-PRI",0.15,"ON-ROAD",2002
"06037","223006023X","PM25-PRI",6.35,"ON-ROAD",2002
"06037","223006025B","PM25-PRI",0.27,"ON-ROAD",2002
"06037","223006025T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223006025X","PM25-PRI",4.01,"ON-ROAD",2002
"06037","223006027B","PM25-PRI",0.38,"ON-ROAD",2002
"06037","223006027T","PM25-PRI",0.14,"ON-ROAD",2002
"06037","223006027X","PM25-PRI",5.75,"ON-ROAD",2002
"06037","223006029B","PM25-PRI",0.26,"ON-ROAD",2002
"06037","223006029T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223006029X","PM25-PRI",3.99,"ON-ROAD",2002
"06037","223006031B","PM25-PRI",0.06,"ON-ROAD",2002
"06037","223006031T","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223006031X","PM25-PRI",0.91,"ON-ROAD",2002
"06037","223006033B","PM25-PRI",0.11,"ON-ROAD",2002
"06037","223006033T","PM25-PRI",0.04,"ON-ROAD",2002
"06037","223006033X","PM25-PRI",1.64,"ON-ROAD",2002
"06037","223007111B","PM25-PRI",0.004908566,"ON-ROAD",2002
"06037","223007111T","PM25-PRI",0.002781521,"ON-ROAD",2002
"06037","223007111X","PM25-PRI",0.06,"ON-ROAD",2002
"06037","223007113B","PM25-PRI",0.0090106769,"ON-ROAD",2002
"06037","223007113T","PM25-PRI",0.0051060493,"ON-ROAD",2002
"06037","223007113X","PM25-PRI",0.12,"ON-ROAD",2002
"06037","223007115B","PM25-PRI",0.0048924724,"ON-ROAD",2002
"06037","223007115T","PM25-PRI",0.002772403,"ON-ROAD",2002
"06037","223007115X","PM25-PRI",0.06,"ON-ROAD",2002
"06037","223007117B","PM25-PRI",0.0045362341,"ON-ROAD",2002
"06037","223007117T","PM25-PRI",0.0025705317,"ON-ROAD",2002
"06037","223007117X","PM25-PRI",0.06,"ON-ROAD",2002
"06037","223007119B","PM25-PRI",0.0016145202,"ON-ROAD",2002
"06037","223007119T","PM25-PRI",0.0009148948,"ON-ROAD",2002
"06037","223007119X","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007121B","PM25-PRI",0.0015852355,"ON-ROAD",2002
"06037","223007121T","PM25-PRI",0.0008983001,"ON-ROAD",2002
"06037","223007121X","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007123B","PM25-PRI",0.29,"ON-ROAD",2002
"06037","223007123T","PM25-PRI",0.16,"ON-ROAD",2002
"06037","223007123X","PM25-PRI",3.99,"ON-ROAD",2002
"06037","223007125B","PM25-PRI",0.18,"ON-ROAD",2002
"06037","223007125T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223007125X","PM25-PRI",2.52,"ON-ROAD",2002
"06037","223007127B","PM25-PRI",0.27,"ON-ROAD",2002
"06037","223007127T","PM25-PRI",0.15,"ON-ROAD",2002
"06037","223007127X","PM25-PRI",3.61,"ON-ROAD",2002
"06037","223007129B","PM25-PRI",0.18,"ON-ROAD",2002
"06037","223007129T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223007129X","PM25-PRI",2.51,"ON-ROAD",2002
"06037","223007131B","PM25-PRI",0.04,"ON-ROAD",2002
"06037","223007131T","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007131X","PM25-PRI",0.57,"ON-ROAD",2002
"06037","223007133B","PM25-PRI",0.07,"ON-ROAD",2002
"06037","223007133T","PM25-PRI",0.04,"ON-ROAD",2002
"06037","223007133X","PM25-PRI",1.03,"ON-ROAD",2002
"06037","223007211B","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007211T","PM25-PRI",0.01,"ON-ROAD",2002
"06037","223007211X","PM25-PRI",1.51,"ON-ROAD",2002
"06037","223007213B","PM25-PRI",0.04,"ON-ROAD",2002
"06037","223007213T","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007213X","PM25-PRI",2.77,"ON-ROAD",2002
"06037","223007215B","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007215T","PM25-PRI",0.01,"ON-ROAD",2002
"06037","223007215X","PM25-PRI",1.5,"ON-ROAD",2002
"06037","223007217B","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007217T","PM25-PRI",0.01,"ON-ROAD",2002
"06037","223007217X","PM25-PRI",1.39,"ON-ROAD",2002
"06037","223007219B","PM25-PRI",0.0081216685,"ON-ROAD",2002
"06037","223007219T","PM25-PRI",0.0045180207,"ON-ROAD",2002
"06037","223007219X","PM25-PRI",0.49,"ON-ROAD",2002
"06037","223007221B","PM25-PRI",0.0079746901,"ON-ROAD",2002
"06037","223007221T","PM25-PRI",0.0044362578,"ON-ROAD",2002
"06037","223007221X","PM25-PRI",0.48,"ON-ROAD",2002
"06037","223007223B","PM25-PRI",1.5,"ON-ROAD",2002
"06037","223007223T","PM25-PRI",0.83,"ON-ROAD",2002
"06037","223007223X","PM25-PRI",92.28,"ON-ROAD",2002
"06037","223007225B","PM25-PRI",0.95,"ON-ROAD",2002
"06037","223007225T","PM25-PRI",0.52,"ON-ROAD",2002
"06037","223007225X","PM25-PRI",58.27,"ON-ROAD",2002
"06037","223007227B","PM25-PRI",1.36,"ON-ROAD",2002
"06037","223007227T","PM25-PRI",0.75,"ON-ROAD",2002
"06037","223007227X","PM25-PRI",83.52,"ON-ROAD",2002
"06037","223007229B","PM25-PRI",0.94,"ON-ROAD",2002
"06037","223007229T","PM25-PRI",0.52,"ON-ROAD",2002
"06037","223007229X","PM25-PRI",58.03,"ON-ROAD",2002
"06037","223007231B","PM25-PRI",0.21,"ON-ROAD",2002
"06037","223007231T","PM25-PRI",0.12,"ON-ROAD",2002
"06037","223007231X","PM25-PRI",13.26,"ON-ROAD",2002
"06037","223007233B","PM25-PRI",0.38,"ON-ROAD",2002
"06037","223007233T","PM25-PRI",0.21,"ON-ROAD",2002
"06037","223007233X","PM25-PRI",23.87,"ON-ROAD",2002
"06037","223007411B","PM25-PRI",0.07,"ON-ROAD",2002
"06037","223007411T","PM25-PRI",0.05,"ON-ROAD",2002
"06037","223007411X","PM25-PRI",8.22,"ON-ROAD",2002
"06037","223007413B","PM25-PRI",0.14,"ON-ROAD",2002
"06037","223007413T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223007413X","PM25-PRI",15.09,"ON-ROAD",2002
"06037","223007415B","PM25-PRI",0.07,"ON-ROAD",2002
"06037","223007415T","PM25-PRI",0.05,"ON-ROAD",2002
"06037","223007415X","PM25-PRI",8.19,"ON-ROAD",2002
"06037","223007417B","PM25-PRI",0.07,"ON-ROAD",2002
"06037","223007417T","PM25-PRI",0.05,"ON-ROAD",2002
"06037","223007417X","PM25-PRI",7.59,"ON-ROAD",2002
"06037","223007419B","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007419T","PM25-PRI",0.01,"ON-ROAD",2002
"06037","223007419X","PM25-PRI",2.7,"ON-ROAD",2002
"06037","223007421B","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007421T","PM25-PRI",0.01,"ON-ROAD",2002
"06037","223007421X","PM25-PRI",2.65,"ON-ROAD",2002
"06037","223007423B","PM25-PRI",4.82,"ON-ROAD",2002
"06037","223007423T","PM25-PRI",3.58,"ON-ROAD",2002
"06037","223007423X","PM25-PRI",501.61,"ON-ROAD",2002
"06037","223007425B","PM25-PRI",3.04,"ON-ROAD",2002
"06037","223007425T","PM25-PRI",2.26,"ON-ROAD",2002
"06037","223007425X","PM25-PRI",316.76,"ON-ROAD",2002
"06037","223007427B","PM25-PRI",4.36,"ON-ROAD",2002
"06037","223007427T","PM25-PRI",3.24,"ON-ROAD",2002
"06037","223007427X","PM25-PRI",453.99,"ON-ROAD",2002
"06037","223007429B","PM25-PRI",3.03,"ON-ROAD",2002
"06037","223007429T","PM25-PRI",2.25,"ON-ROAD",2002
"06037","223007429X","PM25-PRI",315.45,"ON-ROAD",2002
"06037","223007431B","PM25-PRI",0.69,"ON-ROAD",2002
"06037","223007431T","PM25-PRI",0.51,"ON-ROAD",2002
"06037","223007431X","PM25-PRI",72.11,"ON-ROAD",2002
"06037","223007433B","PM25-PRI",1.24,"ON-ROAD",2002
"06037","223007433T","PM25-PRI",0.92,"ON-ROAD",2002
"06037","223007433X","PM25-PRI",129.78,"ON-ROAD",2002
"06037","223007511B","PM25-PRI",0.0062165088,"ON-ROAD",2002
"06037","223007511T","PM25-PRI",0.0027810709,"ON-ROAD",2002
"06037","223007511X","PM25-PRI",0.45,"ON-ROAD",2002
"06037","223007513B","PM25-PRI",0.01,"ON-ROAD",2002
"06037","223007513T","PM25-PRI",0.0051054134,"ON-ROAD",2002
"06037","223007513X","PM25-PRI",0.82,"ON-ROAD",2002
"06037","223007515B","PM25-PRI",0.006195778,"ON-ROAD",2002
"06037","223007515T","PM25-PRI",0.0027717934,"ON-ROAD",2002
"06037","223007515X","PM25-PRI",0.45,"ON-ROAD",2002
"06037","223007517B","PM25-PRI",0.0057443364,"ON-ROAD",2002
"06037","223007517T","PM25-PRI",0.0025698334,"ON-ROAD",2002
"06037","223007517X","PM25-PRI",0.41,"ON-ROAD",2002
"06037","223007519B","PM25-PRI",0.0020434564,"ON-ROAD",2002
"06037","223007519T","PM25-PRI",0.0009141789,"ON-ROAD",2002
"06037","223007519X","PM25-PRI",0.14,"ON-ROAD",2002
"06037","223007521B","PM25-PRI",0.0020067666,"ON-ROAD",2002
"06037","223007521T","PM25-PRI",0.0008977651,"ON-ROAD",2002
"06037","223007521X","PM25-PRI",0.14,"ON-ROAD",2002
"06037","223007523B","PM25-PRI",0.37,"ON-ROAD",2002
"06037","223007523T","PM25-PRI",0.16,"ON-ROAD",2002
"06037","223007523X","PM25-PRI",27.56,"ON-ROAD",2002
"06037","223007525B","PM25-PRI",0.23,"ON-ROAD",2002
"06037","223007525T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223007525X","PM25-PRI",17.4,"ON-ROAD",2002
"06037","223007527B","PM25-PRI",0.34,"ON-ROAD",2002
"06037","223007527T","PM25-PRI",0.15,"ON-ROAD",2002
"06037","223007527X","PM25-PRI",24.94,"ON-ROAD",2002
"06037","223007529B","PM25-PRI",0.23,"ON-ROAD",2002
"06037","223007529T","PM25-PRI",0.1,"ON-ROAD",2002
"06037","223007529X","PM25-PRI",17.33,"ON-ROAD",2002
"06037","223007531B","PM25-PRI",0.05,"ON-ROAD",2002
"06037","223007531T","PM25-PRI",0.02,"ON-ROAD",2002
"06037","223007531X","PM25-PRI",3.96,"ON-ROAD",2002
"06037","223007533B","PM25-PRI",0.09,"ON-ROAD",2002
"06037","223007533T","PM25-PRI",0.04,"ON-ROAD",2002
"06037","223007533X","PM25-PRI",7.13,"ON-ROAD",2002
"06037","2260004020","PM25-PRI",5.21,"NON-ROAD",2002
"06037","2260004021","PM25-PRI",2.48,"NON-ROAD",2002
"06037","2265001010","PM25-PRI",3.32,"NON-ROAD",2002
"06037","2265001030","PM25-PRI",1.16,"NON-ROAD",2002
"06037","2265001060","PM25-PRI",5.53,"NON-ROAD",2002
"06037","2265002003","PM25-PRI",0.52,"NON-ROAD",2002
"06037","2265002006","PM25-PRI",0.86,"NON-ROAD",2002
"06037","2265002009","PM25-PRI",3.62,"NON-ROAD",2002
"06037","2265002015","PM25-PRI",2.6,"NON-ROAD",2002
"06037","2265002021","PM25-PRI",9.65,"NON-ROAD",2002
"06037","2265002024","PM25-PRI",5.38,"NON-ROAD",2002
"06037","2265002027","PM25-PRI",0.12,"NON-ROAD",2002
"06037","2265002030","PM25-PRI",5.31,"NON-ROAD",2002
"06037","2265002033","PM25-PRI",0.14,"NON-ROAD",2002
"06037","2265002039","PM25-PRI",5.8,"NON-ROAD",2002
"06037","2265002042","PM25-PRI",4.21,"NON-ROAD",2002
"06037","2265002054","PM25-PRI",0.09,"NON-ROAD",2002
"06037","2265002057","PM25-PRI",0.02,"NON-ROAD",2002
"06037","2265002060","PM25-PRI",0.02,"NON-ROAD",2002
"06037","2265002066","PM25-PRI",0.02,"NON-ROAD",2002
"06037","2265002072","PM25-PRI",8.33,"NON-ROAD",2002
"06037","2265002078","PM25-PRI",0.39,"NON-ROAD",2002
"06037","2265002081","PM25-PRI",0.02,"NON-ROAD",2002
"06037","2265003010","PM25-PRI",2.87,"NON-ROAD",2002
"06037","2265003020","PM25-PRI",8.96,"NON-ROAD",2002
"06037","2265003030","PM25-PRI",0.69,"NON-ROAD",2002
"06037","2265003040","PM25-PRI",0.29,"NON-ROAD",2002
"06037","2265003050","PM25-PRI",0.02,"NON-ROAD",2002
"06037","2265003060","PM25-PRI",3.87,"NON-ROAD",2002
"06037","2265004010","PM25-PRI",22.16,"NON-ROAD",2002
"06037","2265004011","PM25-PRI",23.92,"NON-ROAD",2002
"06037","2265004015","PM25-PRI",0.57,"NON-ROAD",2002
"06037","2265004016","PM25-PRI",0.47,"NON-ROAD",2002
"06037","2265004025","PM25-PRI",11.24,"NON-ROAD",2002
"06037","2265004026","PM25-PRI",1.38,"NON-ROAD",2002
"06037","2265004030","PM25-PRI",1.24,"NON-ROAD",2002
"06037","2265004031","PM25-PRI",1.76,"NON-ROAD",2002
"06037","2265004040","PM25-PRI",0.34,"NON-ROAD",2002
"06037","2265004041","PM25-PRI",4.69,"NON-ROAD",2002
"06037","2265004046","PM25-PRI",2.68,"NON-ROAD",2002
"06037","2265004050","PM25-PRI",0.32,"NON-ROAD",2002
"06037","2265004051","PM25-PRI",1.58,"NON-ROAD",2002
"06037","2265004055","PM25-PRI",0.67,"NON-ROAD",2002
"06037","2265004056","PM25-PRI",1.09,"NON-ROAD",2002
"06037","2265004066","PM25-PRI",8.86,"NON-ROAD",2002
"06037","2265004071","PM25-PRI",3.62,"NON-ROAD",2002
"06037","2265004075","PM25-PRI",0.54,"NON-ROAD",2002
"06037","2265004076","PM25-PRI",1.19,"NON-ROAD",2002
"06037","2265005010","PM25-PRI",0.07,"NON-ROAD",2002
"06037","2265005030","PM25-PRI",0.07,"NON-ROAD",2002
"06037","2265005035","PM25-PRI",0.14,"NON-ROAD",2002
"06037","2265005040","PM25-PRI",0.12,"NON-ROAD",2002
"06037","2265006005","PM25-PRI",16.03,"NON-ROAD",2002
"06037","2265006010","PM25-PRI",31.96,"NON-ROAD",2002
"06037","2265006015","PM25-PRI",7.64,"NON-ROAD",2002
"06037","2265006025","PM25-PRI",27.17,"NON-ROAD",2002
"06037","2265006030","PM25-PRI",2.65,"NON-ROAD",2002
"06037","2265008005","PM25-PRI",3.37,"NON-ROAD",2002
"06037","2267003010","PM25-PRI",0.5,"NON-ROAD",2002
"06037","2268003020","PM25-PRI",24.18,"NON-ROAD",2002
"06037","2268006005","PM25-PRI",0.07,"NON-ROAD",2002
"06037","2268006020","PM25-PRI",1.66,"NON-ROAD",2002
"06037","2268008005","PM25-PRI",0.5,"NON-ROAD",2002
"06037","2270001060","PM25-PRI",173.6,"NON-ROAD",2002
"06037","2270002003","PM25-PRI",23.47,"NON-ROAD",2002
"06037","2270002009","PM25-PRI",0.06,"NON-ROAD",2002
"06037","2270002015","PM25-PRI",46.34,"NON-ROAD",2002
"06037","2270002018","PM25-PRI",46.1,"NON-ROAD",2002
"06037","2270002021","PM25-PRI",4.29,"NON-ROAD",2002
"06037","2270002024","PM25-PRI",0.6,"NON-ROAD",2002
"06037","2270002027","PM25-PRI",3.66,"NON-ROAD",2002
"06037","2270002030","PM25-PRI",44.69,"NON-ROAD",2002
"06037","2270002033","PM25-PRI",12.92,"NON-ROAD",2002
"06037","2270002036","PM25-PRI",294.69,"NON-ROAD",2002
"06037","2270002039","PM25-PRI",0.47,"NON-ROAD",2002
"06037","2270002042","PM25-PRI",0.13,"NON-ROAD",2002
"06037","2270002045","PM25-PRI",63.76,"NON-ROAD",2002
"06037","2270002048","PM25-PRI",63.16,"NON-ROAD",2002
"06037","2270002051","PM25-PRI",82.57,"NON-ROAD",2002
"06037","2270002054","PM25-PRI",12.65,"NON-ROAD",2002
"06037","2270002057","PM25-PRI",73.27,"NON-ROAD",2002
"06037","2270002060","PM25-PRI",218.6,"NON-ROAD",2002
"06037","2270002066","PM25-PRI",247.51,"NON-ROAD",2002
"06037","2270002069","PM25-PRI",211.28,"NON-ROAD",2002
"06037","2270002072","PM25-PRI",108.06,"NON-ROAD",2002
"06037","2270002075","PM25-PRI",61.61,"NON-ROAD",2002
"06037","2270002081","PM25-PRI",7.18,"NON-ROAD",2002
"06037","2270003010","PM25-PRI",15.17,"NON-ROAD",2002
"06037","2270003020","PM25-PRI",86.19,"NON-ROAD",2002
"06037","2270003030","PM25-PRI",84.35,"NON-ROAD",2002
"06037","2270003040","PM25-PRI",147.14,"NON-ROAD",2002
"06037","2270003050","PM25-PRI",32.9,"NON-ROAD",2002
"06037","2270003070","PM25-PRI",137.07,"NON-ROAD",2002
"06037","2270004056","PM25-PRI",24,"NON-ROAD",2002
"06037","2270004071","PM25-PRI",11.11,"NON-ROAD",2002
"06037","2270005015","PM25-PRI",40.86,"NON-ROAD",2002
"06037","2270005020","PM25-PRI",0.36,"NON-ROAD",2002
"06037","2270005025","PM25-PRI",0.06,"NON-ROAD",2002
"06037","2270005035","PM25-PRI",0.06,"NON-ROAD",2002
"06037","2270005045","PM25-PRI",0.33,"NON-ROAD",2002
"06037","2270005055","PM25-PRI",0.43,"NON-ROAD",2002
"06037","2270006005","PM25-PRI",59.13,"NON-ROAD",2002
"06037","2270006010","PM25-PRI",33.61,"NON-ROAD",2002
"06037","2270006015","PM25-PRI",65.71,"NON-ROAD",2002
"06037","2270006025","PM25-PRI",34.92,"NON-ROAD",2002
"06037","2270006030","PM25-PRI",0.1,"NON-ROAD",2002
"06037","2270006035","PM25-PRI",0.03,"NON-ROAD",2002
"06037","2270008005","PM25-PRI",51.17,"NON-ROAD",2002
"06037","2270010010","PM25-PRI",29.6,"NON-ROAD",2002
"06037","2275001000","PM25-PRI",54.24,"NON-ROAD",2002
"06037","2275020000","PM25-PRI",0.29,"NON-ROAD",2002
"06037","2275050000","PM25-PRI",79.58,"NON-ROAD",2002
"06037","2275060000","PM25-PRI",22.98,"NON-ROAD",2002
"06037","2280002100","PM25-PRI",846.97,"NON-ROAD",2002
"06037","2280002200","PM25-PRI",870.84,"NON-ROAD",2002
"06037","2280003000","PM25-PRI",1122.84,"NON-ROAD",2002
"06037","2282005010","PM25-PRI",214.17,"NON-ROAD",2002
"06037","2282005015","PM25-PRI",100.79,"NON-ROAD",2002
"06037","2282010005","PM25-PRI",7.91,"NON-ROAD",2002
"06037","2282020005","PM25-PRI",2.31,"NON-ROAD",2002
"06037","2282020010","PM25-PRI",0.03,"NON-ROAD",2002
"06037","2285002006","PM25-PRI",129.53,"NON-ROAD",2002
"06037","2285002007","PM25-PRI",45.25,"NON-ROAD",2002
"06037","2285002008","PM25-PRI",1.34,"NON-ROAD",2002
"06037","2285002009","PM25-PRI",9.59,"NON-ROAD",2002
"06037","2285002010","PM25-PRI",17.57,"NON-ROAD",2002
"06037","2275001000","PM25-PRI",3.64,"POINT",2005
"06037","2275020000","PM25-PRI",0.0037528681568,"POINT",2005
"06037","2275050000","PM25-PRI",3.57,"POINT",2005
"06037","2275060000","PM25-PRI",0.24,"POINT",2005
"06037","2294000000","PM25-PRI",1101.6,"NONPOINT",2005
"06037","2296000000","PM25-PRI",1051.01,"NONPOINT",2005
"06037","220100111B","PM25-PRI",1.37,"ON-ROAD",2005
"06037","220100111T","PM25-PRI",0.51,"ON-ROAD",2005
"06037","220100111X","PM25-PRI",2.84,"ON-ROAD",2005
"06037","220100113B","PM25-PRI",2.09,"ON-ROAD",2005
"06037","220100113T","PM25-PRI",0.77,"ON-ROAD",2005
"06037","220100113X","PM25-PRI",4.33,"ON-ROAD",2005
"06037","220100115B","PM25-PRI",1.09,"ON-ROAD",2005
"06037","220100115T","PM25-PRI",0.4,"ON-ROAD",2005
"06037","220100115X","PM25-PRI",2.26,"ON-ROAD",2005
"06037","220100117B","PM25-PRI",1.07,"ON-ROAD",2005
"06037","220100117T","PM25-PRI",0.39,"ON-ROAD",2005
"06037","220100117X","PM25-PRI",2.21,"ON-ROAD",2005
"06037","220100119B","PM25-PRI",0.32,"ON-ROAD",2005
"06037","220100119T","PM25-PRI",0.12,"ON-ROAD",2005
"06037","220100119X","PM25-PRI",0.68,"ON-ROAD",2005
"06037","220100121B","PM25-PRI",0.32,"ON-ROAD",2005
"06037","220100121T","PM25-PRI",0.12,"ON-ROAD",2005
"06037","220100121X","PM25-PRI",0.68,"ON-ROAD",2005
"06037","220100123B","PM25-PRI",70.73,"ON-ROAD",2005
"06037","220100123T","PM25-PRI",26.31,"ON-ROAD",2005
"06037","220100123X","PM25-PRI",146.44,"ON-ROAD",2005
"06037","220100125B","PM25-PRI",50.09,"ON-ROAD",2005
"06037","220100125T","PM25-PRI",18.63,"ON-ROAD",2005
"06037","220100125X","PM25-PRI",103.71,"ON-ROAD",2005
"06037","220100127B","PM25-PRI",66.55,"ON-ROAD",2005
"06037","220100127T","PM25-PRI",24.75,"ON-ROAD",2005
"06037","220100127X","PM25-PRI",146.19,"ON-ROAD",2005
"06037","220100129B","PM25-PRI",46.85,"ON-ROAD",2005
"06037","220100129T","PM25-PRI",17.42,"ON-ROAD",2005
"06037","220100129X","PM25-PRI",102.92,"ON-ROAD",2005
"06037","220100131B","PM25-PRI",11.15,"ON-ROAD",2005
"06037","220100131T","PM25-PRI",4.14,"ON-ROAD",2005
"06037","220100131X","PM25-PRI",24.49,"ON-ROAD",2005
"06037","220100133B","PM25-PRI",14.15,"ON-ROAD",2005
"06037","220100133T","PM25-PRI",5.26,"ON-ROAD",2005
"06037","220100133X","PM25-PRI",31.1,"ON-ROAD",2005
"06037","220102011B","PM25-PRI",0.78,"ON-ROAD",2005
"06037","220102011T","PM25-PRI",0.29,"ON-ROAD",2005
"06037","220102011X","PM25-PRI",3.04,"ON-ROAD",2005
"06037","220102013B","PM25-PRI",1.23,"ON-ROAD",2005
"06037","220102013T","PM25-PRI",0.45,"ON-ROAD",2005
"06037","220102013X","PM25-PRI",4.77,"ON-ROAD",2005
"06037","220102015B","PM25-PRI",0.64,"ON-ROAD",2005
"06037","220102015T","PM25-PRI",0.23,"ON-ROAD",2005
"06037","220102015X","PM25-PRI",2.48,"ON-ROAD",2005
"06037","220102017B","PM25-PRI",0.58,"ON-ROAD",2005
"06037","220102017T","PM25-PRI",0.21,"ON-ROAD",2005
"06037","220102017X","PM25-PRI",2.27,"ON-ROAD",2005
"06037","220102019B","PM25-PRI",0.17,"ON-ROAD",2005
"06037","220102019T","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220102019X","PM25-PRI",0.7,"ON-ROAD",2005
"06037","220102021B","PM25-PRI",0.17,"ON-ROAD",2005
"06037","220102021T","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220102021X","PM25-PRI",0.69,"ON-ROAD",2005
"06037","220102023B","PM25-PRI",44.18,"ON-ROAD",2005
"06037","220102023T","PM25-PRI",16.42,"ON-ROAD",2005
"06037","220102023X","PM25-PRI",171.65,"ON-ROAD",2005
"06037","220102025B","PM25-PRI",27.38,"ON-ROAD",2005
"06037","220102025T","PM25-PRI",10.18,"ON-ROAD",2005
"06037","220102025X","PM25-PRI",106.39,"ON-ROAD",2005
"06037","220102027B","PM25-PRI",36.38,"ON-ROAD",2005
"06037","220102027T","PM25-PRI",13.52,"ON-ROAD",2005
"06037","220102027X","PM25-PRI",145.72,"ON-ROAD",2005
"06037","220102029B","PM25-PRI",25.61,"ON-ROAD",2005
"06037","220102029T","PM25-PRI",9.52,"ON-ROAD",2005
"06037","220102029X","PM25-PRI",102.58,"ON-ROAD",2005
"06037","220102031B","PM25-PRI",6.09,"ON-ROAD",2005
"06037","220102031T","PM25-PRI",2.26,"ON-ROAD",2005
"06037","220102031X","PM25-PRI",24.41,"ON-ROAD",2005
"06037","220102033B","PM25-PRI",7.73,"ON-ROAD",2005
"06037","220102033T","PM25-PRI",2.87,"ON-ROAD",2005
"06037","220102033X","PM25-PRI",30.99,"ON-ROAD",2005
"06037","220104011B","PM25-PRI",0.27,"ON-ROAD",2005
"06037","220104011T","PM25-PRI",0.1,"ON-ROAD",2005
"06037","220104011X","PM25-PRI",1.14,"ON-ROAD",2005
"06037","220104013B","PM25-PRI",0.42,"ON-ROAD",2005
"06037","220104013T","PM25-PRI",0.15,"ON-ROAD",2005
"06037","220104013X","PM25-PRI",1.78,"ON-ROAD",2005
"06037","220104015B","PM25-PRI",0.22,"ON-ROAD",2005
"06037","220104015T","PM25-PRI",0.08,"ON-ROAD",2005
"06037","220104015X","PM25-PRI",0.93,"ON-ROAD",2005
"06037","220104017B","PM25-PRI",0.2,"ON-ROAD",2005
"06037","220104017T","PM25-PRI",0.07,"ON-ROAD",2005
"06037","220104017X","PM25-PRI",0.85,"ON-ROAD",2005
"06037","220104019B","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220104019T","PM25-PRI",0.02,"ON-ROAD",2005
"06037","220104019X","PM25-PRI",0.26,"ON-ROAD",2005
"06037","220104021B","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220104021T","PM25-PRI",0.02,"ON-ROAD",2005
"06037","220104021X","PM25-PRI",0.25,"ON-ROAD",2005
"06037","220104023B","PM25-PRI",15.41,"ON-ROAD",2005
"06037","220104023T","PM25-PRI",5.73,"ON-ROAD",2005
"06037","220104023X","PM25-PRI",64.3,"ON-ROAD",2005
"06037","220104025B","PM25-PRI",9.55,"ON-ROAD",2005
"06037","220104025T","PM25-PRI",3.55,"ON-ROAD",2005
"06037","220104025X","PM25-PRI",39.85,"ON-ROAD",2005
"06037","220104027B","PM25-PRI",12.69,"ON-ROAD",2005
"06037","220104027T","PM25-PRI",4.72,"ON-ROAD",2005
"06037","220104027X","PM25-PRI",54.03,"ON-ROAD",2005
"06037","220104029B","PM25-PRI",8.93,"ON-ROAD",2005
"06037","220104029T","PM25-PRI",3.32,"ON-ROAD",2005
"06037","220104029X","PM25-PRI",38.04,"ON-ROAD",2005
"06037","220104031B","PM25-PRI",2.12,"ON-ROAD",2005
"06037","220104031T","PM25-PRI",0.79,"ON-ROAD",2005
"06037","220104031X","PM25-PRI",9.05,"ON-ROAD",2005
"06037","220104033B","PM25-PRI",2.69,"ON-ROAD",2005
"06037","220104033T","PM25-PRI",1,"ON-ROAD",2005
"06037","220104033X","PM25-PRI",11.49,"ON-ROAD",2005
"06037","220107011B","PM25-PRI",0.08,"ON-ROAD",2005
"06037","220107011T","PM25-PRI",0.04,"ON-ROAD",2005
"06037","220107011X","PM25-PRI",0.18,"ON-ROAD",2005
"06037","220107013B","PM25-PRI",0.13,"ON-ROAD",2005
"06037","220107013T","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220107013X","PM25-PRI",0.28,"ON-ROAD",2005
"06037","220107015B","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220107015T","PM25-PRI",0.03,"ON-ROAD",2005
"06037","220107015X","PM25-PRI",0.14,"ON-ROAD",2005
"06037","220107017B","PM25-PRI",0.06,"ON-ROAD",2005
"06037","220107017T","PM25-PRI",0.03,"ON-ROAD",2005
"06037","220107017X","PM25-PRI",0.13,"ON-ROAD",2005
"06037","220107019B","PM25-PRI",0.01,"ON-ROAD",2005
"06037","220107019T","PM25-PRI",0.01,"ON-ROAD",2005
"06037","220107019X","PM25-PRI",0.04,"ON-ROAD",2005
