"fips","SCC","Pollutant","Emissions","type","year"
"55001","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55001","2103002000","PM25-PRI",0.107,"NONPOINT",1999
"55003","10100203","PM25-PRI",3.382,"POINT",1999
"55003","10100204","PM25-PRI",3.198,"POINT",1999
"55003","10100223","PM25-PRI",21.233,"POINT",1999
"55003","10100224","PM25-PRI",0.689,"POINT",1999
"55003","10100306","PM25-PRI",0.005,"POINT",1999
"55003","2102002000","PM25-PRI",0.035,"NONPOINT",1999
"55003","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55003","2103002000","PM25-PRI",0.271,"NONPOINT",1999
"55005","2102002000","PM25-PRI",0.119,"NONPOINT",1999
"55005","2103001000","PM25-PRI",0.075,"NONPOINT",1999
"55005","2103002000","PM25-PRI",0.508,"NONPOINT",1999
"55007","2102002000","PM25-PRI",0.011,"NONPOINT",1999
"55007","2103002000","PM25-PRI",0.144,"NONPOINT",1999
"55009","10100222","PM25-PRI",243.598,"POINT",1999
"55009","10200203","PM25-PRI",0.105,"POINT",1999
"55009","10200204","PM25-PRI",6.663,"POINT",1999
"55009","10200205","PM25-PRI",38.706,"POINT",1999
"55009","10200206","PM25-PRI",0.19,"POINT",1999
"55009","10200217","PM25-PRI",0.254,"POINT",1999
"55009","2102002000","PM25-PRI",0.387,"NONPOINT",1999
"55009","2103001000","PM25-PRI",0.248,"NONPOINT",1999
"55009","2103002000","PM25-PRI",3.787,"NONPOINT",1999
"55011","10100202","PM25-PRI",144.607,"POINT",1999
"55011","10100222","PM25-PRI",214.785,"POINT",1999
"55011","2102002000","PM25-PRI",0.011,"NONPOINT",1999
"55011","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55011","2103002000","PM25-PRI",0.114,"NONPOINT",1999
"55013","2102002000","PM25-PRI",0.023,"NONPOINT",1999
"55013","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55013","2103002000","PM25-PRI",0.114,"NONPOINT",1999
"55015","2102002000","PM25-PRI",0.096,"NONPOINT",1999
"55015","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55015","2103002000","PM25-PRI",0.277,"NONPOINT",1999
"55017","10200204","PM25-PRI",11.888,"POINT",1999
"55017","10200205","PM25-PRI",1.335,"POINT",1999
"55017","10300208","PM25-PRI",3.209,"POINT",1999
"55017","2102002000","PM25-PRI",0.133,"NONPOINT",1999
"55017","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55017","2103002000","PM25-PRI",0.622,"NONPOINT",1999
"55019","2102002000","PM25-PRI",0.047,"NONPOINT",1999
"55019","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55019","2103002000","PM25-PRI",0.294,"NONPOINT",1999
"55021","10100222","PM25-PRI",911.301,"POINT",1999
"55021","2102002000","PM25-PRI",0.085,"NONPOINT",1999
"55021","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55021","2103002000","PM25-PRI",0.615,"NONPOINT",1999
"55023","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"55023","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55023","2103002000","PM25-PRI",0.207,"NONPOINT",1999
"55025","10100202","PM25-PRI",652.539,"POINT",1999
"55025","10200204","PM25-PRI",6.021,"POINT",1999
"55025","10200205","PM25-PRI",6.918,"POINT",1999
"55025","10300205","PM25-PRI",26.871,"POINT",1999
"55025","2102002000","PM25-PRI",0.445,"NONPOINT",1999
"55025","2103001000","PM25-PRI",0.54,"NONPOINT",1999
"55025","2103002000","PM25-PRI",10.264,"NONPOINT",1999
"55027","10300209","PM25-PRI",3.417,"POINT",1999
"55027","2102002000","PM25-PRI",0.203,"NONPOINT",1999
"55027","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55027","2103002000","PM25-PRI",0.729,"NONPOINT",1999
"55029","2102002000","PM25-PRI",0.061,"NONPOINT",1999
"55029","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55029","2103002000","PM25-PRI",0.408,"NONPOINT",1999
"55031","10300207","PM25-PRI",2.899,"POINT",1999
"55031","2102002000","PM25-PRI",0.035,"NONPOINT",1999
"55031","2103001000","PM25-PRI",0.54,"NONPOINT",1999
"55031","2103002000","PM25-PRI",0.662,"NONPOINT",1999
"55033","10300208","PM25-PRI",4.701,"POINT",1999
"55033","2102002000","PM25-PRI",0.036,"NONPOINT",1999
"55033","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55033","2103002000","PM25-PRI",0.421,"NONPOINT",1999
"55035","10300207","PM25-PRI",8.376,"POINT",1999
"55035","2102002000","PM25-PRI",0.071,"NONPOINT",1999
"55035","2103001000","PM25-PRI",0.119,"NONPOINT",1999
"55035","2103002000","PM25-PRI",1.748,"NONPOINT",1999
"55037","2102002000","PM25-PRI",0.007,"NONPOINT",1999
"55037","2103001000","PM25-PRI",0.097,"NONPOINT",1999
"55037","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"55039","2102002000","PM25-PRI",0.276,"NONPOINT",1999
"55039","2103001000","PM25-PRI",0.086,"NONPOINT",1999
"55039","2103002000","PM25-PRI",1.307,"NONPOINT",1999
"55041","2102002000","PM25-PRI",0.011,"NONPOINT",1999
"55041","2103001000","PM25-PRI",0.119,"NONPOINT",1999
"55041","2103002000","PM25-PRI",0.084,"NONPOINT",1999
"55043","10100202","PM25-PRI",40.596,"POINT",1999
"55043","10100203","PM25-PRI",605.582,"POINT",1999
"55043","10200205","PM25-PRI",2.65,"POINT",1999
"55043","2102002000","PM25-PRI",0.061,"NONPOINT",1999
"55043","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55043","2103002000","PM25-PRI",0.645,"NONPOINT",1999
"55045","2102002000","PM25-PRI",0.061,"NONPOINT",1999
"55045","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55045","2103002000","PM25-PRI",0.531,"NONPOINT",1999
"55047","2102002000","PM25-PRI",0.048,"NONPOINT",1999
"55047","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55047","2103002000","PM25-PRI",0.207,"NONPOINT",1999
"55049","2102002000","PM25-PRI",0.012,"NONPOINT",1999
"55049","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55049","2103002000","PM25-PRI",0.384,"NONPOINT",1999
"55051","2102002000","PM25-PRI",0.007,"NONPOINT",1999
"55051","2103002000","PM25-PRI",0.084,"NONPOINT",1999
"55053","2102002000","PM25-PRI",0.012,"NONPOINT",1999
"55053","2103001000","PM25-PRI",0.086,"NONPOINT",1999
"55053","2103002000","PM25-PRI",0.187,"NONPOINT",1999
"55055","2102002000","PM25-PRI",0.229,"NONPOINT",1999
"55055","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55055","2103002000","PM25-PRI",0.916,"NONPOINT",1999
"55057","2102002000","PM25-PRI",0.06,"NONPOINT",1999
"55057","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55057","2103002000","PM25-PRI",0.247,"NONPOINT",1999
"55059","10100222","PM25-PRI",959.997,"POINT",1999
"55059","2102002000","PM25-PRI",0.192,"NONPOINT",1999
"55059","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55059","2103002000","PM25-PRI",1.608,"NONPOINT",1999
"55061","2102002000","PM25-PRI",0.036,"NONPOINT",1999
"55061","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55061","2103002000","PM25-PRI",0.17,"NONPOINT",1999
"55063","10200205","PM25-PRI",9.711,"POINT",1999
"55063","2102002000","PM25-PRI",0.181,"NONPOINT",1999
"55063","2103001000","PM25-PRI",0.108,"NONPOINT",1999
"55063","2103002000","PM25-PRI",2.169,"NONPOINT",1999
"55065","2102002000","PM25-PRI",0.013,"NONPOINT",1999
"55065","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55065","2103002000","PM25-PRI",0.13,"NONPOINT",1999
"55067","2102002000","PM25-PRI",0.025,"NONPOINT",1999
"55067","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55067","2103002000","PM25-PRI",0.261,"NONPOINT",1999
"55069","10200203","PM25-PRI",105.212,"POINT",1999
"55069","2102002000","PM25-PRI",0.06,"NONPOINT",1999
"55069","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55069","2103002000","PM25-PRI",0.338,"NONPOINT",1999
"55071","10100217","PM25-PRI",2.155,"POINT",1999
"55071","10200104","PM25-PRI",0.361,"POINT",1999
"55071","10200204","PM25-PRI",145.355,"POINT",1999
"55071","10200205","PM25-PRI",0.058,"POINT",1999
"55071","2102002000","PM25-PRI",0.239,"NONPOINT",1999
"55071","2103001000","PM25-PRI",0.097,"NONPOINT",1999
"55071","2103002000","PM25-PRI",0.993,"NONPOINT",1999
"55073","10100222","PM25-PRI",96.34,"POINT",1999
"55073","10100226","PM25-PRI",251.336,"POINT",1999
"55073","10200204","PM25-PRI",0.829,"POINT",1999
"55073","2102002000","PM25-PRI",0.288,"NONPOINT",1999
"55073","2103001000","PM25-PRI",0.108,"NONPOINT",1999
"55073","2103002000","PM25-PRI",1.785,"NONPOINT",1999
"55075","10200202","PM25-PRI",3.761,"POINT",1999
"55075","10200204","PM25-PRI",0.064,"POINT",1999
"55075","2102002000","PM25-PRI",0.085,"NONPOINT",1999
"55075","2103001000","PM25-PRI",0.097,"NONPOINT",1999
"55075","2103002000","PM25-PRI",0.501,"NONPOINT",1999
"55077","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"55077","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55077","2103002000","PM25-PRI",0.1,"NONPOINT",1999
"55078","2102002000","PM25-PRI",0,"NONPOINT",1999
"55078","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"55079","10100202","PM25-PRI",1436.925,"POINT",1999
"55079","10100212","PM25-PRI",534.853,"POINT",1999
"55079","10300209","PM25-PRI",2.098,"POINT",1999
"55079","2102002000","PM25-PRI",2.165,"NONPOINT",1999
"55079","2103001000","PM25-PRI",0.906,"NONPOINT",1999
"55079","2103002000","PM25-PRI",21.876,"NONPOINT",1999
"55081","2102002000","PM25-PRI",0.06,"NONPOINT",1999
"55081","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55081","2103002000","PM25-PRI",0.548,"NONPOINT",1999
"55083","2102002000","PM25-PRI",0.06,"NONPOINT",1999
"55083","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55083","2103002000","PM25-PRI",0.247,"NONPOINT",1999
"55085","10200104","PM25-PRI",2.641,"POINT",1999
"55085","10200203","PM25-PRI",9.694,"POINT",1999
"55085","2102002000","PM25-PRI",0.025,"NONPOINT",1999
"55085","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55085","2103002000","PM25-PRI",0.562,"NONPOINT",1999
"55087","10200203","PM25-PRI",78.283,"POINT",1999
"55087","10200204","PM25-PRI",13.357,"POINT",1999
"55087","2102002000","PM25-PRI",0.289,"NONPOINT",1999
"55087","2103001000","PM25-PRI",0.13,"NONPOINT",1999
"55087","2103002000","PM25-PRI",2.617,"NONPOINT",1999
"55089","10100202","PM25-PRI",484.048,"POINT",1999
"55089","2102002000","PM25-PRI",0.192,"NONPOINT",1999
"55089","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55089","2103002000","PM25-PRI",0.892,"NONPOINT",1999
"55091","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55091","2103002000","PM25-PRI",0.1,"NONPOINT",1999
"55093","10300207","PM25-PRI",0.879,"POINT",1999
"55093","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"55093","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55093","2103002000","PM25-PRI",0.368,"NONPOINT",1999
"55095","2102002000","PM25-PRI",0.048,"NONPOINT",1999
"55095","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55095","2103002000","PM25-PRI",0.368,"NONPOINT",1999
"55097","10200205","PM25-PRI",4.82,"POINT",1999
"55097","10200224","PM25-PRI",4.11,"POINT",1999
"55097","2102002000","PM25-PRI",0.097,"NONPOINT",1999
"55097","2103001000","PM25-PRI",0.075,"NONPOINT",1999
"55097","2103002000","PM25-PRI",1.029,"NONPOINT",1999
"55099","10200204","PM25-PRI",12.358,"POINT",1999
"55099","2102002000","PM25-PRI",0.049,"NONPOINT",1999
"55099","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55099","2103002000","PM25-PRI",0.17,"NONPOINT",1999
"55101","2102002000","PM25-PRI",0.505,"NONPOINT",1999
"55101","2103001000","PM25-PRI",0.108,"NONPOINT",1999
"55101","2103002000","PM25-PRI",2.5,"NONPOINT",1999
"55103","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"55103","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55103","2103002000","PM25-PRI",0.17,"NONPOINT",1999
"55105","10100102","PM25-PRI",0,"POINT",1999
"55105","10100203","PM25-PRI",38.77,"POINT",1999
"55105","10200204","PM25-PRI",8.507,"POINT",1999
"55105","2102002000","PM25-PRI",0.252,"NONPOINT",1999
"55105","2103001000","PM25-PRI",0.086,"NONPOINT",1999
"55105","2103002000","PM25-PRI",2.046,"NONPOINT",1999
"55107","2102002000","PM25-PRI",0.036,"NONPOINT",1999
"55107","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55107","2103002000","PM25-PRI",0.17,"NONPOINT",1999
"55109","2102002000","PM25-PRI",0.084,"NONPOINT",1999
"55109","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55109","2103002000","PM25-PRI",0.632,"NONPOINT",1999
"55111","2102002000","PM25-PRI",0.12,"NONPOINT",1999
"55111","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55111","2103002000","PM25-PRI",0.839,"NONPOINT",1999
"55113","2102002000","PM25-PRI",0.012,"NONPOINT",1999
"55113","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55113","2103002000","PM25-PRI",0.177,"NONPOINT",1999
"55115","2102002000","PM25-PRI",0.047,"NONPOINT",1999
"55115","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55115","2103002000","PM25-PRI",0.384,"NONPOINT",1999
"55117","10100223","PM25-PRI",546.197,"POINT",1999
"55117","2102002000","PM25-PRI",0.338,"NONPOINT",1999
"55117","2103001000","PM25-PRI",0.108,"NONPOINT",1999
"55117","2103002000","PM25-PRI",1.454,"NONPOINT",1999
"55119","2102002000","PM25-PRI",0.06,"NONPOINT",1999
"55119","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55119","2103002000","PM25-PRI",0.207,"NONPOINT",1999
"55121","2102002000","PM25-PRI",0.073,"NONPOINT",1999
"55121","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55121","2103002000","PM25-PRI",0.301,"NONPOINT",1999
"55123","10100202","PM25-PRI",479.09,"POINT",1999
"55123","2102002000","PM25-PRI",0.013,"NONPOINT",1999
"55123","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55123","2103002000","PM25-PRI",0.271,"NONPOINT",1999
"55125","2102002000","PM25-PRI",0.013,"NONPOINT",1999
"55125","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55125","2103002000","PM25-PRI",0.231,"NONPOINT",1999
"55127","2102002000","PM25-PRI",0.155,"NONPOINT",1999
"55127","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"55127","2103002000","PM25-PRI",1.123,"NONPOINT",1999
"55129","2102002000","PM25-PRI",0.013,"NONPOINT",1999
"55129","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55129","2103002000","PM25-PRI",0.17,"NONPOINT",1999
"55131","2102002000","PM25-PRI",0.253,"NONPOINT",1999
"55131","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"55131","2103002000","PM25-PRI",1.123,"NONPOINT",1999
"55133","2102002000","PM25-PRI",0.866,"NONPOINT",1999
"55133","2103001000","PM25-PRI",0.248,"NONPOINT",1999
"55133","2103002000","PM25-PRI",5.448,"NONPOINT",1999
"55135","2102002000","PM25-PRI",0.108,"NONPOINT",1999
"55135","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"55135","2103002000","PM25-PRI",0.578,"NONPOINT",1999
"55137","2102002000","PM25-PRI",0.011,"NONPOINT",1999
"55137","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"55137","2103002000","PM25-PRI",0.187,"NONPOINT",1999
"55139","10100204","PM25-PRI",5.379,"POINT",1999
"55139","10300208","PM25-PRI",0.891,"POINT",1999
"55139","10300209","PM25-PRI",6.465,"POINT",1999
"55139","10300225","PM25-PRI",2.915,"POINT",1999
"55139","2102002000","PM25-PRI",0.553,"NONPOINT",1999
"55139","2103001000","PM25-PRI",0.108,"NONPOINT",1999
"55139","2103002000","PM25-PRI",2.193,"NONPOINT",1999
"55141","10200202","PM25-PRI",8.486,"POINT",1999
"55141","10200203","PM25-PRI",13.282,"POINT",1999
"55141","10200204","PM25-PRI",0.003,"POINT",1999
"55141","10200224","PM25-PRI",12.197,"POINT",1999
"55141","2102002000","PM25-PRI",0.168,"NONPOINT",1999
"55141","2103001000","PM25-PRI",0.075,"NONPOINT",1999
"55141","2103002000","PM25-PRI",1.417,"NONPOINT",1999
"35007","10100204","PM25-PRI",16.555,"POINT",1999
"35031","10100222","PM25-PRI",269.433,"POINT",1999
"35045","10100202","PM25-PRI",3894.753,"POINT",1999
"35045","10100222","PM25-PRI",3390.409,"POINT",1999
"40017","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"40019","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"40027","2103002000","PM25-PRI",0.077,"NONPOINT",1999
"40031","10200101","PM25-PRI",1.782,"POINT",1999
"40031","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"40047","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"40071","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"40079","10100221","PM25-PRI",108.525,"POINT",1999
"40101","10100202","PM25-PRI",609.478,"POINT",1999
"40101","10200202","PM25-PRI",29.807,"POINT",1999
"40101","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"40103","10100222","PM25-PRI",689.18,"POINT",1999
"40109","10200204","PM25-PRI",1.172,"POINT",1999
"40109","2103002000","PM25-PRI",0.084,"NONPOINT",1999
"40119","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"40125","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"40131","10200226","PM25-PRI",580.743,"POINT",1999
"40137","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"40143","2103002000","PM25-PRI",0.084,"NONPOINT",1999
"40147","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"48013","10100301","PM25-PRI",1350.214,"POINT",1999
"48029","10100202","PM25-PRI",841.172,"POINT",1999
"48029","10100222","PM25-PRI",1264.42,"POINT",1999
"48037","10200205","PM25-PRI",2.626,"POINT",1999
"48137","2103001000","PM25-PRI",0.67,"NONPOINT",1999
"48137","2103002000","PM25-PRI",36.742,"NONPOINT",1999
"48141","10200202","PM25-PRI",0.138,"POINT",1999
"48149","10100226","PM25-PRI",3358.63,"POINT",1999
"48157","10100222","PM25-PRI",1419.576,"POINT",1999
"48161","10100302","PM25-PRI",1712.297,"POINT",1999
"48175","10100212","PM25-PRI",420.8,"POINT",1999
"48179","10200219","PM25-PRI",64.54,"POINT",1999
"48185","10100302","PM25-PRI",484.74,"POINT",1999
"48203","10100301","PM25-PRI",853.162,"POINT",1999
"48203","10200204","PM25-PRI",40.492,"POINT",1999
"48279","10100226","PM25-PRI",504.932,"POINT",1999
"48293","10100302","PM25-PRI",3009.76,"POINT",1999
"48301","2103001000","PM25-PRI",0.67,"NONPOINT",1999
"48301","2103002000","PM25-PRI",36.742,"NONPOINT",1999
"48331","10100301","PM25-PRI",0.02,"POINT",1999
"48331","10100302","PM25-PRI",1102.379,"POINT",1999
"48375","10100226","PM25-PRI",586.192,"POINT",1999
"48395","10100301","PM25-PRI",420.573,"POINT",1999
"48395","10300101","PM25-PRI",422.907,"POINT",1999
"48401","10100302","PM25-PRI",3460.795,"POINT",1999
"48449","10100202","PM25-PRI",1055.332,"POINT",1999
"48449","10100301","PM25-PRI",1711.156,"POINT",1999
"48449","10100302","PM25-PRI",922.583,"POINT",1999
"48487","10100202","PM25-PRI",810.09,"POINT",1999
"29001","2102002000","PM25-PRI",0.143,"NONPOINT",1999
"29001","2103002000","PM25-PRI",0.067,"NONPOINT",1999
"29003","2102002000","PM25-PRI",0.059,"NONPOINT",1999
"29003","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29005","2102002000","PM25-PRI",0.042,"NONPOINT",1999
"29005","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29007","2102002000","PM25-PRI",10.592,"NONPOINT",1999
"29007","2103002000","PM25-PRI",0.568,"NONPOINT",1999
"29009","2102002000","PM25-PRI",0.349,"NONPOINT",1999
"29009","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"29011","2102002000","PM25-PRI",0.029,"NONPOINT",1999
"29011","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29013","2102002000","PM25-PRI",0.059,"NONPOINT",1999
"29013","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29015","2102002000","PM25-PRI",0.029,"NONPOINT",1999
"29015","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29017","2102002000","PM25-PRI",0.02,"NONPOINT",1999
"29017","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29019","10100204","PM25-PRI",75.304,"POINT",1999
"29019","10100205","PM25-PRI",4.175,"POINT",1999
"29019","10100217","PM25-PRI",1.034,"POINT",1999
"29019","2102002000","PM25-PRI",0.262,"NONPOINT",1999
"29019","2103002000","PM25-PRI",0.344,"NONPOINT",1999
"29021","10100202","PM25-PRI",22.276,"POINT",1999
"29021","10100203","PM25-PRI",37.16,"POINT",1999
"29021","2102002000","PM25-PRI",1.607,"NONPOINT",1999
"29021","2103002000","PM25-PRI",0.277,"NONPOINT",1999
"29023","2102002000","PM25-PRI",0.265,"NONPOINT",1999
"29023","2103002000","PM25-PRI",0.09,"NONPOINT",1999
"29025","2102002000","PM25-PRI",0.029,"NONPOINT",1999
"29025","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29027","2102002000","PM25-PRI",1.78,"NONPOINT",1999
"29027","2103002000","PM25-PRI",0.471,"NONPOINT",1999
"29029","2102002000","PM25-PRI",0.205,"NONPOINT",1999
"29029","2103002000","PM25-PRI",0.067,"NONPOINT",1999
"29031","10300207","PM25-PRI",1.072,"POINT",1999
"29031","10300209","PM25-PRI",4.606,"POINT",1999
"29031","2102002000","PM25-PRI",1.841,"NONPOINT",1999
"29031","2103002000","PM25-PRI",0.231,"NONPOINT",1999
"29033","2102002000","PM25-PRI",0.067,"NONPOINT",1999
"29033","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29035","2102002000","PM25-PRI",0.02,"NONPOINT",1999
"29035","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29037","2102002000","PM25-PRI",0.07,"NONPOINT",1999
"29037","2103002000","PM25-PRI",0.067,"NONPOINT",1999
"29039","2102002000","PM25-PRI",0.044,"NONPOINT",1999
"29039","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29041","2102002000","PM25-PRI",0.039,"NONPOINT",1999
"29041","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29043","2102002000","PM25-PRI",0.07,"NONPOINT",1999
"29043","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29045","2102002000","PM25-PRI",0.039,"NONPOINT",1999
"29045","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29047","10100201","PM25-PRI",88.491,"POINT",1999
"29047","2102002000","PM25-PRI",1.519,"NONPOINT",1999
"29047","2103002000","PM25-PRI",0.455,"NONPOINT",1999
"29049","2102002000","PM25-PRI",0.02,"NONPOINT",1999
"29049","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"29051","2102002000","PM25-PRI",0.374,"NONPOINT",1999
"29051","2103002000","PM25-PRI",0.207,"NONPOINT",1999
"29053","2102002000","PM25-PRI",0.237,"NONPOINT",1999
"29053","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29055","2102002000","PM25-PRI",0.097,"NONPOINT",1999
"29055","2103002000","PM25-PRI",0.237,"NONPOINT",1999
"29057","2102002000","PM25-PRI",0.029,"NONPOINT",1999
"29057","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29059","2102002000","PM25-PRI",0.02,"NONPOINT",1999
"29059","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"29061","2102002000","PM25-PRI",0.029,"NONPOINT",1999
"29061","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29063","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29065","2102002000","PM25-PRI",0.469,"NONPOINT",1999
"29065","2103002000","PM25-PRI",0.207,"NONPOINT",1999
"29067","2102002000","PM25-PRI",0.032,"NONPOINT",1999
"29067","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29069","2102002000","PM25-PRI",0.07,"NONPOINT",1999
"29069","2103002000","PM25-PRI",0.067,"NONPOINT",1999
"29071","10100226","PM25-PRI",1365.551,"POINT",1999
"29071","2102002000","PM25-PRI",6.274,"NONPOINT",1999
"29071","2103002000","PM25-PRI",1.354,"NONPOINT",1999
"29073","2102002000","PM25-PRI",0.733,"NONPOINT",1999
"29073","2103002000","PM25-PRI",0.207,"NONPOINT",1999
"29075","2102002000","PM25-PRI",0.032,"NONPOINT",1999
"29075","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29077","10100202","PM25-PRI",20.65,"POINT",1999
"29077","10100212","PM25-PRI",2.62,"POINT",1999
"29077","10100222","PM25-PRI",302.743,"POINT",1999
"29077","10100226","PM25-PRI",11.185,"POINT",1999
"29077","2102002000","PM25-PRI",2.912,"NONPOINT",1999
"29077","2103002000","PM25-PRI",0.699,"NONPOINT",1999
"29079","2102002000","PM25-PRI",0.059,"NONPOINT",1999
"29079","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29081","2102002000","PM25-PRI",0.02,"NONPOINT",1999
"29081","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29083","10100226","PM25-PRI",291.862,"POINT",1999
"29083","2102002000","PM25-PRI",0.237,"NONPOINT",1999
"29083","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"29085","2102002000","PM25-PRI",0.02,"NONPOINT",1999
"29087","2102002000","PM25-PRI",0.059,"NONPOINT",1999
"29087","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29089","2102002000","PM25-PRI",0.18,"NONPOINT",1999
"29089","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"29091","2102002000","PM25-PRI",0.273,"NONPOINT",1999
"29091","2103002000","PM25-PRI",0.067,"NONPOINT",1999
"29093","2102002000","PM25-PRI",2.272,"NONPOINT",1999
"29093","2103002000","PM25-PRI",0.1,"NONPOINT",1999
"29095","10100201","PM25-PRI",9.983,"POINT",1999
"29095","10100203","PM25-PRI",813.308,"POINT",1999
"29095","10100212","PM25-PRI",137.316,"POINT",1999
"29095","10100226","PM25-PRI",57.489,"POINT",1999
"29095","2102002000","PM25-PRI",5.663,"NONPOINT",1999
"29095","2103002000","PM25-PRI",3.032,"NONPOINT",1999
"29097","10100223","PM25-PRI",182.266,"POINT",1999
"29097","2102002000","PM25-PRI",1.314,"NONPOINT",1999
"29097","2103002000","PM25-PRI",0.254,"NONPOINT",1999
"29099","10100226","PM25-PRI",786.989,"POINT",1999
"29099","10200217","PM25-PRI",6.437,"POINT",1999
"29099","2102002000","PM25-PRI",6.48,"NONPOINT",1999
"29099","2103002000","PM25-PRI",1.985,"NONPOINT",1999
"29101","2102002000","PM25-PRI",0.169,"NONPOINT",1999
"29101","2103002000","PM25-PRI",0.067,"NONPOINT",1999
"29103","2102002000","PM25-PRI",0.026,"NONPOINT",1999
